smiles,group,NR-Aromatase
O=C(N(C)C)Nc1c(C)ccc(NC(=O)N(C)C)c1,training,0.0
O=C1C=2C(C)(C)C(C)C(C)(C)C=2CCC1,training,0.0
O=C(OCCC(CCC=C(C)C)C)CC,training,0.0
O=C(OCC)c1c(OC)cccc1,training,0.0
O=C(OCCc1ccccc1)/C(=C/C)/C,training,0.0
O=C(OC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)C,training,0.0
P(=O)(C(=O)c1c(C)cc(C)cc1C)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,training,0.0
SCCc1nccnc1,training,0.0
O(C(OCC)C)CC/C=C\CC,training,0.0
O=C(OCCCCC)CCCCC,training,0.0
O(C(OC)C(C)c1ccccc1)C,training,0.0
O=C(OC)C=C(CCC=C(C)C)C,training,0.0
O=C(O)C=C(CCC=C(C)C)C,training,0.0
Sc1c(C)occ1,training,0.0
C(C)(C)c1cc2c(nccc2)cc1,training,0.0
O=C(OCC)C(CCC)C,training,0.0
FC(F)(F)c1cc(CC#N)ccc1,training,0.0
[Si](O[Si](CCCN)(C)C)(CCCN)(C)C,training,0.0
Oc1c(C)c(C)cc(C)c1,training,0.0
O=C(OCCOc1ccccc1)CC,training,0.0
O=C(OC(C=C)(CCC=C(C)C)C)C(C)C,training,0.0
O=C(OCC=C(C)C)C,training,0.0
O=C1C(C2CCCCC2)CCCC1,training,0.0
C(=C)c1ccc(C)cc1,training,0.0
Clc1c(Cl)cc(S(=O)(=O)c2ccc(Cl)cc2)c(Cl)c1,training,1.0
Oc1c2c(ccc1)cccc2,training,0.0
Cl[C@@H]1[C@@H](Cl)OCCO1,training,0.0
Clc1c(OS(=O)(=O)c2ccccc2)ccc(Cl)c1,training,0.0
OCCN(C)C,training,0.0
O=NN(C(=O)N)C,training,0.0
O=C(Nc1cc2c(-c3c(cc(NC(=O)C)cc3)C2)cc1)C,training,0.0
O=NN(C(=O)OCC)C,training,0.0
P(=O)(Oc1ccc(C)cc1)(Oc1ccc(C)cc1)Oc1ccc(C)cc1,training,0.0
[Sn](CCCC)(CCCC)(CCCC)CCCC,training,0.0
Clc1c(N)ccc(-c2cc(Cl)c(N)cc2)c1,training,1.0
Brc1ccc(N)cc1,training,0.0
S(=O)(=O)(N(CCC)CCC)c1ccc(C(=O)O)cc1,training,0.0
O=Cc1c(O)cccc1,training,0.0
O=C(OCC)C1C(C)(c2ccccc2)O1,training,0.0
O=NN1CCCCCCC1,training,0.0
N#Cc1ccccc1,training,0.0
O=[N+]([O-])CCC(=O)O,training,0.0
O=C(O)CCCCCCCCCCC,training,0.0
O=C(OCCOC)c1c(C(=O)OCCOC)cccc1,training,0.0
Oc1cc2c(cc1)cccc2,training,0.0
C(CCCCCC)CCCCCC,training,0.0
C(=C)CCCCCCCCCCCC,training,0.0
O=C(OC)CCCCCCCCC,training,0.0
ClP(Cl)c1ccccc1,training,0.0
O=C(OCC(CCCC)CC)C(=C)C,training,0.0
N(CCCCCCCCCCCC)(C)C,training,0.0
S(=O)(=O)(OCCCCCCCCCCCC)O,training,0.0
S(=O)(=O)(O)c1c(O)cccc1,training,0.0
SCCCCCCCCCCCC,training,0.0
[Sn](Cl)(Cl)(CCCC)CCCC,training,1.0
O=C(OCc1occc1)C,training,0.0
O=CC(=CCCC)CC,training,0.0
O=C(Nc1c(C)cccc1)CC(=O)C,training,0.0
OCC(N)(C)C,training,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,training,0.0
N#CC(=C)C,training,0.0
O=C1Oc2c(cc(C)cc2)C=C1,training,0.0
c12c3c4c5c(c1cccc2ccc3ccc4)cccc5,training,0.0
n1c2c(c3c(cc2)cccc3)ccc1,training,0.0
O=[N+]([O-])c1c(N)ccc(C)c1,training,0.0
BrCCCl,training,0.0
C(C)(C)(C)c1ccc(C)cc1,training,0.0
[Al](OCCCC)(OCCCC)OCCCC,training,0.0
O=[N+]([O-])c1c([N+](=O)[O-])ccc(C)c1,training,0.0
B(c1ccccc1)(c1ccccc1)c1ccccc1,training,0.0
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,training,0.0
O=C(O)CCCCCCCCC(=O)O,training,0.0
O=C(OC)CCCCCCCCCCC(O)CCCCCC,training,0.0
S(CCC(=O)OC)CCC(=O)OC,training,0.0
C(CCCCCCC)CCCCCC,training,0.0
O=C(Nc1ccccc1)CC(=O)C,training,0.0
O=COC(C)C,training,0.0
O=[N+]([O-])c1c(N)cccc1,training,0.0
P(=O)(OCC(CCCC)CC)(Oc1ccccc1)Oc1ccccc1,training,0.0
O=C(OCC(C)C)C(=C)C,training,0.0
O=C1CCC(CCC)CC1,training,0.0
Fc1c(OC=2c3c(N(C)C(=O)C=2)nc(NCC(O)(C)C)nc3)ccc(F)c1,training,0.0
OC(CCCCCC)C,training,0.0
O=Cc1cc(Oc2ccccc2)ccc1,training,0.0
Clc1c(C(=O)Nc2c3oc(C)c(C(O)(C)C)c3ccc2)c(Cl)ccc1,training,1.0
O=C(OC(=C)C)C,training,0.0
Nc1ccc(C(C)(C)C)cc1,training,0.0
O(CCCC)c1ccc(N)cc1,training,0.0
O=C1C(O)=C(c2ccc(O)cc2)Oc2c1c(O)cc(O)c2,training,1.0
O(C(C=C)(CCC=C(C)C)C)C=O,training,0.0
O=C(c1c(O)c(O)c(O)cc1)c1ccccc1,training,0.0
Clc1ccc(C(=O)CC)cc1,training,0.0
O=[N+](OCC(CCCC)CC)[O-],training,0.0
P(=O)(Oc1ccccc1)(Oc1ccccc1)O,training,0.0
FC(F)Oc1c(OC(F)F)ccc(N(Cc2cnccc2)c2cc(C(=O)O)ccc2)c1,training,0.0
O(CC(O)C)CCC,training,0.0
[SH0](=O)(C)c1ccc(-c2n(-c3ccc(OC)cc3)nc(C(F)F)c2)cc1,training,0.0
Cl/C(/C(F)(F)F)=C\[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C,training,0.0
CC1(C)[C@H]2C(C)=CC[C@@H]1C2,training,0.0
Ic1c(C(=O)NC(CS(=O)(=O)C)(C)C)c(C(=O)Nc2c(C)cc(C(F)(C(F)(F)F)C(F)(F)F)cc2)ccc1,training,0.0
N(CCCCCCN(CCCC)CCCC)(CCCC)CCCC,training,0.0
Clc1ccc(CCCC)cc1,training,0.0
Nc1ccc(CCC)cc1,training,0.0
O=C(OCC(CCCC)CC)CCCCCCCCC(=O)OCC(CCCC)CC,training,0.0
FC1(F)/C(=C\C(=O)N2CCC(N3CCCCC3)CC2)/c2c(N(C(=O)c3ccc(NC(=O)c4c(C)occ4)cc3)CC1)cccc2,training,0.0
O=C(C=CC)CC,training,0.0
O=C(O)c1c(C)cc(C)cc1C,training,0.0
O=C(N1CCC(C)(N2CCC3([C@@H](CCCC)CN(CC4CCOCC4)C(=O)O3)CC2)CC1)c1c(C)ncnc1C,training,0.0
O=C(OCCCCCCCCCCCC)C,training,0.0
O=C(OC)c1c(C)cccc1,training,0.0
O=C(OCCCCCC)CCCCCCCC(=O)OCCCCCC,training,0.0
Clc1ccc(CCCCC)cc1,training,0.0
O=C(OCC)c1ccc(C)cc1,training,0.0
S(C(C)C)Cc1occc1,training,0.0
S(=O)([O-])(=NC(=O)N1C(=O)N(C)C(OC)=N1)c1c(OC(F)(F)F)cccc1,training,0.0
OC1C(C)(C)C2CC1(C)CC2,training,0.0
O=C1N(CCc2nc(-c3sc(CN4CCCCCC4)cc3)on2)C(=O)c2c1cccc2,training,0.0
O=C(OC)[C@@]1(C)[C@H]2[C@@](C)([C@@H]3C(C=C(C(C)C)CC3)=CC2)CCC1,training,0.0
Oc1c(Cc2ccc(O)cc2)cccc1,training,0.0
O=C(OCC)CCCCCCCCCCCCC,training,0.0
O=C(OCC)CCCCCCC/C=C\CCCCCCCC,training,0.0
O=C(c1ccccc1)C1CCC1,training,0.0
P(OCCCCCCCC(C)C)(OCCCCCCCC(C)C)Oc1ccccc1,training,0.0
OC1CCC(CCCC)CC1,training,0.0
O=C(O)CNc1ccccc1,training,0.0
Nc1c(CC)cccc1C,training,0.0
O(CC(N)C)C,training,0.0
O=C1[C@H](Cc2cc(O)ccc2)[C@@H](Cc2cc(O)ccc2)CO1,training,0.0
O=C(O[C@H]1[C@@]2(C)C(C)(C)[C@@H](C1)CC2)C,training,0.0
C(C)(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,training,0.0
OC1CCCC1,training,0.0
O=C(C(C)(C)C)c1ccccc1,training,0.0
O(C)c1cc2c([C@@H](O)[C@H]3N4C[C@H](C=C)C(C3)CC4)ccnc2cc1,training,0.0
c12c3c(ccc1cc1c4c(ccc1c2)cccc4)cccc3,training,0.0
Clc1c(S(=O)(=O)C)ccc([C@H](C(=O)Nc2nccnc2)C[C@@H]2CC(=O)CC2)c1,training,0.0
S(Sc1c(C)occ1)C,training,0.0
Oc1c(Cc2c(O)cccc2)cccc1,training,0.0
O=CCCCCCCCC,training,0.0
O=[N+]([O-])C(/C(=C/C(=N\O)/C(=O)N)/CC)C,training,0.0
O(C=C)CC1CCC(CO)CC1,training,0.0
N(CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C,training,0.0
Sc1ccc(C)cc1,training,0.0
C(CCCCCC)CCCCC,training,0.0
OCCN(CCO)CCC#N,training,0.0
N#CC1(N=NC2(C#N)CCCCC2)CCCCC1,training,0.0
SCCCCCCCCS,training,0.0
O=C(OC(COC(=O)CCCCCCCC)C)CCCCCCCC,training,0.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)(C(O)(C#C)CC4)CC3)CC2)CC1,training,1.0
OCCCCC/C=C\CC,training,0.0
C(CC1SC(C)OCC1)C,training,0.0
C(=C/C/C=C(/CCC=C(C)C)\C)(\C=C)/C,training,0.0
O=C(OCC/C=C\CC)CC,training,0.0
S(=O)(=O)([O-])c1ccc(CCCCCCCC)cc1,training,0.0
O=C(CC)C1C(C)=CCC(C(C)C)C1,training,0.0
O(CCC(C)C)Cc1ccccc1,training,0.0
OCCCC1CCCCC1,training,0.0
O=C(OC(C)C)N[C@H](C(=O)NC(C)c1ccc(C)cc1)C(C)C,training,0.0
O=C1C(=O)CCCC1C,training,0.0
O=C(OCCCCCCCCCCCCCC(C)C)CCCCCCCCCCCCCCCCC,training,0.0
Clc1cc(Cl)cc(N2C(=O)C3(C)C(C)(C2=O)C3)c1,training,0.0
S(=O)(=O)([O-])N=Nc1ccc(N(C)C)cc1,training,0.0
O(CCOC)CCO,training,0.0
Sc1sc2c(n1)cccc2,training,0.0
C1=CC2C3C(C=CC3)C1C2,training,0.0
SC(C(C(C(C)C)(C)C)(C)C)(C)C,training,0.0
O=[N+]([O-])c1c(N)ccc(N)c1,training,0.0
O=[N+]([O-])c1c(O)ccc(N)c1,training,0.0
O=C(OCCOCC)C,training,0.0
Oc1c(C)ccc(N)c1,training,0.0
O=[N+]([O-])c1c([N+](=O)[O-])cccc1C,training,0.0
Nc1c2c(c(N)ccc2)ccc1,training,0.0
BrCCCO,training,0.0
Clc1c(C(=O)Nc2c(-c3ccc(Cl)cc3)cccc2)cccn1,training,0.0
Clc1ccc(C=C2C(O)(Cn3ncnc3)C(C)(C)CC2)cc1,training,0.0
S(=O)(=O)(C)c1cc([N+](=O)[O-])c(C(=O)C2C(=O)CCCC2=O)cc1,training,0.0
S(=O)(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,training,0.0
O=C(CCC)c1c(O)cc(O)c(O)c1,training,0.0
O=C1N(C)C(=O)c2c1cccc2,training,0.0
o1c2c(cc1)cccc2,training,0.0
OCc1c2c([nH]c1)cccc2,training,1.0
O=[N+]([O-])c1c2c(cc([N+](=O)[O-])c1)cccc2,training,0.0
Clc1ccc(C(=O)O)cc1,training,0.0
c12c3c4ccc1cccc2ccc3ccc4,training,0.0
Clc1c(Cl)cc(Cl)c(OCC(=O)O)n1,training,0.0
O=C(OCC(CCCC)CC)c1c(C(=O)O)cccc1,training,0.0
S(C)c1c(C)cc(OP(=O)(OCC)NC(C)C)cc1,training,0.0
O=C(OCC(CCCC)CC)c1c(C(=O)OCC(CCCC)CC)cccc1,training,0.0
FC(F)(F)c1c(C(=O)Nc2cc(OC(C)C)ccc2)cccc1,training,0.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)CCC1CCCC1,test,0.0
O=C(O)C(=O)CCC(=O)O,test,0.0
O=C(OC)[C@H]1[C@@H](O)CC[C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c3c([nH]c12)cccc3,test,0.0
O=C(O)CCc1[nH]c2c(n1)cccc2,test,0.0
O=C(NCN1CCCC1)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)C3C[C@H]2[C@H](N(C)C)C=1O,test,0.0
O=C(O)CNC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,test,0.0
Nc1c2c(nc3c1CCCC3)cccc2,test,0.0
O=C(Oc1c(C(=O)O)cccc1)C,test,0.0
Clc1ccc(C(CN)CC(=O)O)cc1,test,0.0
ClCCN(N=O)C(=O)NCCCl,test,0.0
O=C1N(C)C(=O)c2n(C)cnc2N1C,test,0.0
S(CCN/C(=N/C#N)/NC)Cc1c(C)[nH]cn1,test,0.0
Clc1ccc(CC(N)C(=O)O)cc1,test,0.0
Clc1ccc(OC(C(=O)OCC)(C)C)cc1,test,0.0
N(CC/C=C\1/c2c(OCc3c/1cccc3)cccc2)(C)C,test,0.0
Clc1cc2S(=O)(=O)NC(C)=Nc2cc1,test,0.0
Oc1cc([N+](CC)(C)C)ccc1,test,0.0
Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,test,0.0
O=C1c2sccc2C(=C2CCN(C)CC2)c2c(cccc2)C1,test,0.0
Clc1c(S(=O)(=O)N)cc2C(=O)N(c3c(C)cccc3)C(C)Nc2c1,test,0.0
[O-][n+]1c(N)nc(N2CCCCC2)cc1N,test,0.0
O=C(NCCO)CCCCCCCCCCCCCCC,test,0.0
O=C1N(c2ccccc2)C=C(C)C=C1,test,0.0
N(CC#C)(Cc1ccccc1)C,test,0.0
S(=O)(=O)(Nc1ccc(C(O)CNC(C)C)cc1)C,test,0.0
O=C1NOC2=C1CCNC2,test,0.0
Clc1cc(Cl)cc(C(=O)OC2C[C@@H]3N(C)[C@H](C2)CC3)c1,test,0.0
O(C)c1c(N2CCN(CCCNC=3N(C)C(=O)N(C)C(=O)C=3)CC2)cccc1,test,0.0
S=C1N(C)C=CN1,test,0.0
Clc1c2[C@@H](O)[C@@H]3C(C(=O)c2c(O)cc1)=C(O)[C@]1(O)C(=O)C(C(=O)N)=C(O)[C@@H](N(C)C)[C@@H]1C3,test,0.0
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)[C@H]3C[C@H]2[C@H](N(C)C)C=1O,test,0.0
O=C1CC2=C([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,test,0.0
S(=O)(=O)(Nc1sccn1)c1ccc(N)cc1,test,0.0
O=C1C(CC)(CC)C(=O)C=CN1,test,0.0
O(C)c1c2c(c(OC)c3OC(C)=CC(=O)c13)occ2,test,0.0
O=C1C(c2ccccc2)C(=O)c2c1cccc2,test,0.0
O(CC(O)CO)c1c(OC)cccc1,test,0.0
O=C(OC1CN(CC)CCC1)C(c1ccccc1)c1ccccc1,test,0.0
S(=O)(=O)(N)c1ccc(CN)cc1,test,0.0
S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1,test,0.0
N(CC(CN1c2c(cccc2)CCc2c1cccc2)C)(C)C,test,0.0
O=C(OC(COC(=O)Nc1ccccc1)CN1CCCCC1)Nc1ccccc1,test,0.0
N(C(Cc1ccccc1)(C)C)C,test,0.0
N[C@H]1[C@H](c2ccccc2)C1,test,0.0
O=C(OCCN1CCCCC1)c1c2OC(c3ccccc3)=C(C)C(=O)c2ccc1,test,0.0
O=C(C)c1cc2N(CCCN3CCC(CCO)CC3)c3c(Sc2cc1)cccc3,test,0.0
Brc1c(N)cc(OC)c(C(=O)NCCN(CC)CC)c1,test,0.0
O=C(O)[C@@H](NC(=O)C)CC(=O)N[C@H](C(=O)O)CCC(=O)O,test,0.0
O=C(O)Cc1ccc(-c2ccccc2)cc1,test,0.0
O=C(OCCN(CC)CC)c1cc(OCCCC)c(N)cc1,test,0.0
O=[N+]([O-])c1n(C)c(COC(=O)N)nc1,test,0.0
O=C(O)[C@@H]1[C@@H](O)C[C@]2(O)O[C@H]1C[C@@H](O[C@H]1[C@@H](O)[C@@H](N)[C@H](O)[C@@H](C)O1)/C=C/C=C/C=C/C=C/C[C@@H](C)OC(=O)/C=C/[C@H]1O[C@@H]1C[C@H](O)C2,test,0.0
O=C(OCC)C=1n2c3c(c4c2[C@@H]2[C@](CC)(C=1)CCCN2CC4)cccc3,test,0.0
N(C/C=C/c1ccccc1)(Cc1c2c(ccc1)cccc2)C,test,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C3SC(=C(C(=O)O)C(=O)N)S3)[C@H]2SC1)c1n(C)nnn1,test,0.0
S(=O)(=O)(O)N1[C@@H](C)[C@H](NC(=O)C(=NOC(C(=O)O)(C)C)c2nc(N)sc2)C1=O,test,0.0
NCCc1n[nH]cc1,test,0.0
O=C1C(NCC)(c2sccc2)CCCC1,test,0.0
S(=O)(=O)(O)c1c(O)ccc(O)c1,test,0.0
N(C[C@@H](CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,test,0.0
O=C(O)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(OCC)ccc4c3cccc4)C(=O)N12,test,0.0
S(CC)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,test,0.0
S(CC#N)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@H]12,test,0.0
O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)C1Oc2c(OC1)cccc2,test,0.0
O=C(O)[C@]1(C)C[C@@H]2[C@@](C)(CC[C@@]3(C)[C@@]4(C)[C@H](C(=O)C=C23)[C@]2(C)[C@H](C(C)(C)[C@@H](O)CC2)CC4)CC1,test,0.0
O=C1Oc2c(O)c(O)cc3C(=O)Oc4c(O)c(O)cc1c4-c23,test,0.0
O=C(NCc1cc(OC)c(O)cc1)CCCC/C=C/C(C)C,test,1.0
OC/C=C(/C=C/C=C(/C=C/C=1C(C)(C)CCCC=1C)\C)\C,test,1.0
O=C(O)[C@@H](N)COC(=O)C=[N+]=[N-],test,0.0
O=C(OC)Nc1[nH]c2c(n1)cc(OCCC)cc2,test,0.0
S(=O)(=O)(NC(=O)C)c1ccc(N)cc1,test,0.0
O=C1[C@@H](CC)[C@@H](Cc2n(C)cnc2)CO1,test,0.0
OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1,test,0.0
OC(C(C)N1CCC(Cc2ccccc2)CC1)c1ccc(O)cc1,test,0.0
O=[N+]([O-])/N=C(/NCCC[C@H](N)C(=O)OC)\N,test,0.0
S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CC)CCC2)c(OC)cc1,test,0.0
O=C(NCc1cc(OC)c(O)cc1)CCCCCCC/C=C\CCCCCCCC,test,0.0
O=C(O)[C@@H](NC(=O)c1ccc(N(Cc2nc3c(N)nc(N)nc3nc2)C)cc1)CCC(=O)O,test,0.0
O=C(O[C@@H]1C(OC)=CC23N(CCc4c([C@H]12)cc1OCOc1c4)CCC3)[C@](O)(CC(=O)OC)CCCC(O)(C)C,test,1.0
S=C1N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)C(=O)c2c(N1)cccc2,test,0.0
Clc1ccc(C(=O)NCCN2CCOCC2)cc1,test,0.0
O=C(O)C(NC(=O)C)Cc1ccccc1,test,0.0
O=C(OCc1nc(COC(=O)NC)ccc1)NC,test,0.0
S=P(SCN1C(=O)c2c(C1=O)cccc2)(OC)OC,test,0.0
O=S=1([O-])OC(C)=CC(=O)N=1,test,0.0
OC(CO)C,test,0.0
O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,test,0.0
Nc1sccn1,test,0.0
O=C(Nc1ccccc1)C,test,0.0
NCCN,test,0.0
S=P(OC)(OC)Oc1cc(C)c(SC)cc1,test,0.0
O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)CC1=O,test,0.0
O=C(Nc1ccc(C(=O)NCCN(CC)CC)cc1)C,test,0.0
Clc1c(NC2=NCCN2)c(Cl)cc(N)c1,test,0.0
O=C(N)Cc1ccc(OC[C@H](O)CNC(C)C)cc1,test,0.0
Nc1oc2c(n1)CCN(CC)CC2,test,0.0
Cc1c[nH]nc1,test,0.0
N(CCN(Cc1sccc1)c1ncccc1)(C)C,test,0.0
Clc1c2c(NC3=NC(=O)[C@@H](C)N3C2)ccc1,test,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,test,0.0
O(C)c1c(OC)cc2c(N3C(=O)C[C@@H]4OCC=C5[C@H]6[C@@H]4[C@H]3[C@]32[C@@H](N(C5)CC3)C6)c1,test,0.0
P(=O)([O-])([O-])[C@@H]1[C@H](C)O1,test,0.0
O=C(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)Cc2c(cccc2)C1)C)CCc1ccccc1,test,0.0
S(CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC)/c3[n+]c(N)sc3)[C@H]2SC1)C=1N(C)N=C(O)C(=O)N=1,test,0.0
O(C)c1ccc(CN(CCN(C)C)c2ncccn2)cc1,test,0.0
O=C(OCC)N,test,0.0
S(=O)(=O)(Nc1ccc([N+](=O)[O-])cc1)c1ccc(NC(=O)C)cc1,test,0.0
O=C(O)c1cc(O)c2C(=O)c3c(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)cccc3[C@@H]([C@H]3c4c(c(O)cc(C(=O)O)c4)C(=O)c4c(O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)cccc34)c2c1,test,0.0
O=C(O)CCC(=O)CN,test,0.0
O(CC1OC(=O)NC1)c1cc(C)cc(C)c1,test,0.0
O(CCc1ncc(CC)cc1)c1ccc(CC2C(=O)NC(=O)S2)cc1,test,0.0
O=C(OCC(COC(=O)C)CCn1c2nc(N)ncc2nc1)C,test,0.0
Fc1ccc([C@@H](O)CC[C@@H]2[C@H](N(c3ccc(F)cc3)C2=O)c2ccc(O)cc2)cc1,test,0.0
O=C(O)c1c(-c2ccc(Cn3c(CCC)nc4c(C)cc(-c5n(C)c6c(n5)cccc6)cc34)cc2)cccc1,test,0.0
O=[N+]([O-])c1n(CC(O)C)c(C)nc1,test,0.0
S(SCC=C)SCC=C,test,0.0
O[C@@H]1C[C@H]2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@H]5[C@H](C)[C@]6(O[C@H]5C4)NC[C@@H](C)CC6)CC3)CC2)CC1,test,0.0
O=C1[C@H](C(C)C)CC[C@@H](C)C1,test,0.0
O=C(O)c1c(O)c(C)ccc1,test,0.0
Fc1ccc([C@]2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,test,0.0
O=Cc1c(O)c(C)ncc1CO,test,0.0
S(C)[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@H]2N(C)C[C@H](CCC)C2)[C@H](O)C)O1,test,0.0
Fc1c(N2C[C@@H](C)N[C@@H](C)C2)c(F)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1N,test,0.0
O(C)c1cc([C@]2(O)[C@@H](CN(C)C)CCCC2)ccc1,test,0.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1,test,0.0
Oc1c(C(C)C)ccc(C)c1,test,0.0
ClC(Cl)=CC1C(C)(C)C1C(=O)OCc1cc(Oc2ccccc2)ccc1,test,0.0
O=C(O)[C@@H](NC(=O)C)Cc1ccc(O)cc1,test,0.0
OC(C)(C)C1CCC(O)(C)CC1,test,0.0
O=C(O)CCCCCCCCC=C,test,0.0
O=C(OCC)c1c(N)sc2c1CCN(Cc1ccccc1)C2,test,0.0
O(CC)c1ccc(NC(Nc2ccc(OCC)cc2)=C)cc1,test,0.0
Oc1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(C)cc1,test,0.0
N1(c2c3OCCOc3ccc2)CCNCC1,test,0.0
O=C(N[C@H](C(=O)N[C@H]([C@@H](O)CC(=O)N[C@H](C(=O)N[C@H]([C@@H](O)CC(=O)O)CC(C)C)C)CC(C)C)C(C)C)[C@@H](NC(=O)CC(C)C)C(C)C,test,0.0
O(C)c1c2O[C@H]3C(OC)=CC=C4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,test,0.0
O=C1N2N(C(=O)c3c(cccc3)C2)Cc2c1cccc2,test,0.0
O=C(OCC[N+](C)(C)C)C(O)(c1ccccc1)c1ccccc1,test,0.0
N(C)c1n(C)nc2c1CCCC2,test,0.0
Clc1ccc(Cn2c(C)nc3c2cccc3)cc1,test,0.0
O=C(Nc1c(C)cccc1C)NC=1N(C)CCC=1,test,0.0
O=C1C(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)CCC(=O)N1,test,0.0
O(C)c1c(OC)ccc(Cc2c(N)nc(N)nc2)c1,test,0.0
OC(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@@H](C[C@@H](O)CC4)CC3)CC2)CC1,test,0.0
Clc1ccc(C2C(=O)c3c(C2=O)cccc3)cc1,test,0.0
O=C(Nc1ccc(OCCOCCOc2ccc(NC(=O)C)cc2)cc1)C,test,0.0
OC1CC(C)(C)CC(C)C1,test,0.0
N(C(CCCC(C)C)C)C(C)C,test,0.0
O=C(O)[C@H]1NC(=O)CC1,test,0.0
Ic1c(O)c(I)cc(I)c1CC(C(=O)O)CC,test,0.0
O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC2=C(c3cc(O)c(O)cc3)Oc3c(c(O)cc(O)c3)C2=O)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1,test,0.0
S(=O)(=O)(Nc1sc(CC(C)C)nn1)c1ccc(OC)cc1,test,0.0
Fc1ccc(C(=O)C2C(O)(c3ccc(F)cc3)CCN(C)C2)cc1,test,0.0
S(=O)(=O)(Nc1sc(CC)nn1)c1ccc(N)cc1,test,0.0
O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)C(Oc1ccccc1)CC,test,0.0
Clc1c(N(CC=C)C2=NCCN2)c(Cl)ccc1,test,0.0
O=C(OC)CCCCCC[C@@H]1[C@@H](/C=C/CC(O)(CCCC)C)[C@H](O)CC1=O,test,0.0
O=C(C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)C[C@@H](O)CC4)CC2)CC1,test,0.0
O=C(N(C)[C@@H]1[C@@H](N2CCCC2)C[C@@]2(OCCC2)CC1)Cc1ccccc1,test,0.0
O=C(O)[C@H](N)C(CC)C,test,0.0
CN1[C@@H](c2cnccc2)CCC1,test,0.0
S=P(OC)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,test,0.0
