smiles,group,BBB
O=C(OC)C=1[C@@H]2[C@H]([C@@H](C)OC=1)CN1[C@H](c3[nH]c4c(c3CC1)cccc4)C2,test,1.0
O=C(O[C@@H]1[C@@H]2Oc3c(OC)ccc4c3[C@@]32[C@H]([C@H](N(C)CC3)C4)CC1)c1cnccc1,test,1.0
Brc1c(OC)c(C(=O)NC[C@H]2N(CC)CCC2)c(OC)cc1,test,1.0
O=C(N)[C@H]1[C@H](C(=O)CC/C=C/C/C=C/C)O1,test,0.0
O=[N+]([O-])c1cc2C(c3ccccc3)=NCC(=O)N(C)c2cc1,test,1.0
Clc1cc2c(C3CCN(CCN4C(=O)NCC4)CC3)cn(-c3ccc(F)cc3)c2cc1,test,1.0
O=C(OCCN(CC)CC)[C@H]1C(C)(C)S[C@@H]2[C@H](NC(=O)c3c(OC)cccc3OC)C(=O)N12,test,0.0
O([C@](C)(c1ncccc1)c1ccccc1)CCN(C)C,test,1.0
FC(F)(F)c1cc2N(CCCN3CCN(CCO)CC3)c3c(scc3)Sc2cc1,test,1.0
O=C(OCC)[C@@H](N[C@H]1C(=O)N2[C@@H](C(=O)O)CCCN2CCC1)CCc1ccccc1,test,0.0
O=C(OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=C\CC)/c3nc(N)sc3)[C@H]2SC1)N,test,0.0
O(C)c1c(OC2CCCC2)cc(C2CC(=O)NC2)cc1,test,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@@H](CN3CCCC3)CN(C(=O)OC)CC2)c1,test,1.0
OC1c2c(C(=C3CCN(C)CC3)c3c1cccc3)cccc2,test,1.0
O=C(NC(=O)C(C(CC)C)CC)N,test,1.0
O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(C1)CC(C2)C3,test,1.0
O=C(N(CC)c1cc(C=2n3ncc(C#N)c3N=CC=2)ccc1)C,test,1.0
O=[N+]([O-])c1oc(/C=N/NC(=O)N)cc1,test,0.0
S(=O)(=O)(N)c1sc2S(=O)(=O)[C@H](C)C[C@@H](NCC)c2c1,test,0.0
O=C(O)C=1N2C(=O)[C@H]([C@H](O)C)[C@H]2[C@@H]2C=1[C@@H](OC)CCC2,test,0.0
O=C(N1CCN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CC1)c1occc1,test,1.0
N(CC)C1C(c2ccccc2)C2CC1CC2,test,1.0
O=C(NCCCOc1cc(CN2CCCCC2)ccc1)c1ccccc1,test,1.0
O=C(NC1C[C@@H]2N(C)[C@H](C1)CC2)N1c2c(C(C)(C)C1)cccc2,test,1.0
Clc1c(CC(=O)NC(=[N+])N)c(Cl)ccc1,test,1.0
[SH0](=O)(Cc1c(OC)c(OC)ccn1)c1[nH]c2c(n1)ccc(OC(F)F)c2,test,0.0
O(C(CO)CO)Cn1c2N=C(N)NC(=O)c2nc1,test,0.0
N#C/N=C(\N[C@@H](C(C)(C)C)C)/Nc1ccncc1,test,0.0
S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,test,0.0
O=C(O[C@@H]1C2(C)[C@H]([C@@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)CCCCCCCCC,test,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@](OC)(NC(=O)C(C(=O)O)c3ccc(O)cc3)[C@H]2OC1)c1n(C)nnn1,test,0.0
S(/C=C\C#N)CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@H]12,test,0.0
OCCc1c(C)[n+](Cc2c(N)nc(C)nc2)cs1,test,0.0
N(CCC1(c2ccccc2)c2c(cccc2)C=C1)(C)C,test,1.0
OC(C)C,test,1.0
Clc1sc(C(=O)NC[C@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2)cc1,test,0.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)C(C)C)(C(=O)COC(=O)C)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,test,1.0
S(CCN[C-]([N+]C#N)NC)Cc1nc([N+][C-](N)N)sc1,test,1.0
Clc1ccc(C(OCCN(C)C)(C)c2ccccc2)cc1,test,1.0
O(C(/C(=N/O)/N)C)c1c2c(ccc1)cccc2,test,1.0
O=C(NC1C(=O)N2C(C(=O)O)=C(/C=C\c3c(C)ncs3)CS[C@H]12)/C(=N\OC)/c1nc(N)sc1,test,0.0
O=C(N(C(=O)C1CN(CC=C)C2C(c3c4c([nH]cc4C2)ccc3)C1)CCCN(C)C)NCC,test,1.0
Clc1ccc(C(CN)CC(=O)O)cc1,test,1.0
O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CCN(C)CC2)cc1,test,0.0
Cl[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CC)(C(=O)COC(=O)CC)[C@@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,test,1.0
Clc1c(Cl)ccc(CC(=O)N2[C@H](CN3CCCC3)c3n(ccn3)CC2)c1,test,1.0
O=C(N)CN1C(=O)Oc2c(cccc2)C1,test,1.0
FC(F)(F)c1cc(Oc2c(OC)cc(N[C@H](CCCN)C)c3nc(OC)cc(C)c23)ccc1,test,0.0
O=C1N(Cc2ccccc2)CC(CN)C1,test,1.0
Fc1ccc(Nc2nc(C)c(C)c(N3[C@@H](C)c4c(cccc4)CC3)n2)cc1,test,0.0
S(SC[C@@H](N)C(=O)O)C[C@@H](N)C(=O)O,test,0.0
S(=O)(=O)(C(S(=O)(=O)CC)(CC)C)CC,test,1.0
O=CN(/C(/C)=C\1/SC(=O)OCC/1)Cc1c(N)nc(C)nc1,test,1.0
O(C)c1c2O[C@H]3C(=O)CC[C@H]4[C@@H]5N(C)CC[C@]34c2c(cc1)C5,test,1.0
Clc1cc(C(=O)c2ccccc2)c(N(C(=O)CNC(=O)[C@@H](N)CCCCN)C)cc1,test,1.0
S(C(=O)C)[C@H]1[C@H]2[C@H]3[C@@](C)([C@@]4(OC(=O)CC4)CC3)CC[C@@H]2[C@]2(C)C(=CC(=O)CC2)C1,test,0.0
Oc1cc(C2=[cH0]3[nH][cH0](=C(c4cc(O)ccc4)C4=NC(=C(c5cc(O)ccc5)c5[nH]c(C(c6cc(O)ccc6)=C6[N+]=C2C=C6)cc5)CC4)cc3)ccc1,test,0.0
O=C(/C=C/c1cc(OC)c(OC)c(OC)c1)N1CCCCCCC1,test,1.0
Clc1c(C2=NCCN=C3N(C)NC(C)=C23)cccc1,test,1.0
Clc1cc2C(c3ccccc3)=NCC(=O)N(CC#C)c2cc1,test,1.0
O=C(OCCCCCCCCC(=O)O)/C=C(/C[C@H]1[C@H](O)[C@H](O)[C@@H](C[C@H]2[C@H]([C@H]([C@@H](O)C)C)O2)CO1)\C,test,0.0
O=C(N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](N)[C@H](O)[C@@H](CO)O2)[C@@H](O)[C@H](O[C@@H]2[C@H](N)CC[C@@H](CN)O2)[C@@H](N)C1)[C@@H](O)CCN,test,0.0
O=C(Nc1c(C)cc(N(CC)CC)cc1)c1c(N)cccc1,test,1.0
Clc1cc(c(-c2cnc(C)cc2)nc1)-c1ccc(S(=O)(=O)C)cc1,test,0.0
Fc1ccc(C(=O)CCCN2CC3CCC(C2)CC3)cc1,test,1.0
S(C=1[C@H](C)[C@@H]2[C@@H]([C@H](O)C)C(=O)N2C=1C(=O)[O-])C1C[n+]2n(cnc2)C1,test,0.0
O=C(OCC)NNC(C)c1ccccc1,test,1.0
OC(CC)(C)C,test,1.0
O=C(N)C1OCCCC1,test,1.0
O=C1C(O)=C(C)N(CCCO)C=C1,test,0.0
Clc1cc(-n2nc(C)cc2)c([C@@H](Oc2nc(N)nc(-c3ccc(C[C@H](N)C(=O)O)cc3)c2)C(F)(F)F)cc1,test,0.0
O=C(NC1C(=O)N(C)c2c(C(c3ccccc3)=N1)cccc2)c1[nH]c2c(c1)cccc2,test,0.0
O(C)c1ccc(N2C(=O)O[C@@H](CN3CCC(O)(c4cc5OCOc5cc4)CC3)C2)cc1,test,1.0
O(CCN(C)C)c1ccc(/C(=C(\CC)/c2ccccc2)/c2ccccc2)cc1,test,1.0
O=C(OCC(COC(=O)N)(CCC)C)N,test,1.0
O=C(c1nc2n(C(C)=C(CC)C(OC)=N2)c1)c1ccccc1,test,1.0
O([C@H]1[C@H](O)[C@@H](O)[C@@H]2O[C@H](c3sccc3)OC[C@H]2O1)[C@H]1[C@@H]2[C@@H]([C@H](c3cc(OC)c(O)c(OC)c3)c3c1cc1OCOc1c3)C(=O)OC2,test,1.0
N(C)[C@H]1c2c([C@H](c3ccccc3)CC1)cccc2,test,1.0
O(CC(O)CNC(C)C)c1cc(C)ccc1,test,0.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C=C(\C)/C(=O)Nc2c(O)c3c(O)c(C)c4O[C@@](C)(C(=O)c4c3c3nc4n(c23)C=CC(C)=C4)O/C=C/[C@H](OC)[C@H]1C)C,test,0.0
CN1CCC(=C2c3c(Sc4c2cccc4)cccc3)CC1,test,1.0
[C@H](n1cncc1)(c1ccc(-c2ccccc2)cc1)c1ccccc1,test,0.0
Fc1ccc(C(=O)CCCN2CCN(C(=O)OC3CCCCC3)CC2)cc1,test,1.0
N(CC/C=C/1\c2c(OCc3c\1cccc3)cccc2)(C)C,test,1.0
S(C(=O)C)CC(C(=O)NCC(=O)OCc1ccccc1)Cc1ccccc1,test,1.0
O=C(OC1C[C@@H]2[N+](C(C)C)(C)[C@H](C1)CC2)[C@@H](CO)c1ccccc1,test,0.0
Fc1cc2C(=O)N(C)Cc3c(C(=O)OCC)ncn3-c2cc1,test,1.0
O(C(c1c(C(C)(C)C)cccc1)c1ccccc1)CCN(C)C,test,1.0
O=C(O)[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1cscc1,test,1.0
Oc1c(-c2ocnn2)cccc1,test,1.0
O(C[C@@H]1C(c2ccccc2)CCN(C)C1)c1ccc(OC)cc1,test,1.0
Clc1c(C[N+](CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc2c(Cl)cccc2)(CC)CC)cccc1,test,1.0
O=C(OC)/N=C/1\Nc2c(N\1)ccc(C(=O)c1ccccc1)c2,test,0.0
O=C(OCC1OC(CCCCCCCCC)(C)OC1)N,test,1.0
Oc1cc2c(cc1)C[C@H]1N(CC=C)CC[C@@]32[C@H]1CCCC3,test,1.0
N(CCCN)CCCCNCCCN,test,0.0
O=NC(N)c1ccc(CNC(=O)[C@@H]2N(C(=O)[C@H](NCC(=O)OCC)C3CCCCC3)CC2)cc1,test,0.0
O=C1[C@H](O)[C@H](O)[C@H](O)[C@H](CO)O1,test,0.0
N(CC/C=C\1/c2c(SCc3c/1cccc3)cccc2)(C)C,test,1.0
FC(F)(F)c1c(CN2CCN(C)CC2)ccc(NC(=O)c2cc(C#Cc3n4N=CC=Cc4nc3)c(C)cc2)c1,test,0.0
O=C(Oc1cc2[C@]3(C)[C@H](N(C)c2cc1)N(C)CC3)NC,test,1.0
FC(F)(F)c1cc2N(CCCN3CCN(CCO)CC3)c3c(Sc2cc1)cccc3,test,1.0
N(CCCn1c2c(c3c1CCCCCC3)cccc2)(C)C,test,1.0
Clc1ccc(OCC(=O)OCCNC23CC4CC(C2)CC(C3)C4)cc1,test,1.0
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(C(O)CCC5)=NC=4C)CC3)c2cc1,test,1.0
F[C@@H]1C=2[C@@](C)(C3[C@@H](O)C[C@]4(C)[C@]5(C(=O)CO)OC(C)(C)O[C@@H]5CC4C3C1)CCC(=O)C=2,test,1.0
O=C(OCC(COC(=O)N)(CCC)C)NCCCC,test,1.0
O=C(O)/C=C/c1nc(/C(=C/CN2CCCC2)/c2ccc(C)cc2)ccc1,test,0.0
CN1CCN(C2=Nc3c(cccc3)Cc3c2cccc3)CC1,test,1.0
O=C(NC(=O)/C(=C/C)/CC)N,test,1.0
O=C1N(c2ccccc2)N=C(C)C1,test,1.0
ClCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1(Cl)[C@]3(C)C(=CC(=O)C=C3)CC[C@@H]21,test,1.0
Clc1c(Cl)cc2c(n(CCN)nc2)c1,test,1.0
O=C(OCC)NNc1nnc(N(C[C@@H](O)C)CC)cc1,test,0.0
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC(C)(C)C1,test,1.0
Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)c2ccc(F)cc2)cc1,test,1.0
O(CC1=NCCN1)c1c(C(C)C)ccc(C)c1,test,0.0
O=C(CC)[C@@]1(C)[C@H](C)CC2[C@]1(C)C[C@H](O)C1[C@]3(C)C(=CC(=O)C=C3)CCC21,test,1.0
ClC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,test,0.0
O=C(Nc1ncccc1)C=1N(C)S(=O)(=O)c2c(C=1O)cccc2,test,0.0
Clc1c(C(F)(F)F)ccc(N2CCNCC2)n1,test,1.0
Fc1cc2onc(C3CCN(CCC=4C(=O)N5C(=NC=4C)CCCC5)CC3)c2cc1,test,1.0
O=C(N[C@@H]1C(=O)N2C(C(=O)O)=C(C)CS[C@H]12)[C@H](N)C1=CCC=CC1,test,0.0
Clc1ccc(C2(O)CCN(CCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)cc1,test,0.0
O=C(OC1C[C@@H]2N(C)[C@H](C1)CC2)C(CO)c1ccccc1,test,1.0
Clc1ccc(S(=O)(=O)NC(=O)NCCC)cc1,test,0.0
O=C(OC(C)C)c1c(COC)c2c([nH]c3c2cc(OCc2ccccc2)cc3)cn1,test,1.0
O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)CCCC,test,0.0
O=C(NC[N+]1CCCC1)C1C(=O)[C@H](N(C)C)[C@H]2C(O)(C1=O)C([O-])=C1C(=O)c3c(O)cccc3C(O)(C)[C@H]1C2,test,0.0
O=C(O[C@@H]1[C@@H]2[C@@H](CC[C@H]3OC(=O)C[C@H](O)C3)[C@@H](C)C=CC2=C[C@H](C)C1)C(CC)(C)C,test,1.0
O=C1N(O)C(C2CCCCC2)=CC(C)=C1,test,0.0
Fc1ccc(-c2c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,test,1.0
O=C(N)c1oc2c(c1)cc(N1CCN(CCCCc3c4c([nH]c3)ccc(C#N)c4)CC1)cc2,test,1.0
S(=O)(=O)(/N=C\1/C(C)=C(C)NO/1)c1ccc(N)cc1,test,0.0
O=C(O)/C=C/c1ccc(Cn2cncc2)cc1,test,0.0
O=C(OC(CC)(CC)C)N,test,1.0
Fc1ccc(C(N2CCN(C/C=C/c3ccccc3)CC2)c2ccc(F)cc2)cc1,test,1.0
S(CC#N)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@H]12,test,0.0
Clc1ccc(C(O)(CC(O)(C)C)C)cc1,test,1.0
O=C(N)C(CCn1c(C)ncc1)(c1ccccc1)c1ccccc1,test,0.0
O=C1N(Cc2c(C#N)cccc2)/C(=[N+]\2/C[C@@H](N)CCC/2)/CC(=O)N1C,test,0.0
O[C@H]1[C@@H](O)[C@@H](O)CO[C@H]1O,test,0.0
ClC(Cl)(Cl)C1OC(C(O)C(O)C(O)CO)=CO1,test,1.0
Clc1c(N)c(Cl)cc([C@@H](O)CNC(C)(C)C)c1,test,0.0
S(CC(=O)O[C@@H]1C2(C)[C@H](C)CCC3([C@@H](C)[C@@H](O)C(C=C)(C)C1)[C@@H]2C(=O)CC3)C1C[C@H]2N(C)[C@H](C1)CC2,test,0.0
S(C)c1cc2N(CCC3CNCCC3)c3c(Sc2cc1)cccc3,test,1.0
S(=O)(=O)(O)[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(C(=O)N)cc3)CS[C@H]12)c1ccccc1,test,0.0
S(=O)(=O)(N)c1ccc(CN)cc1,test,0.0
O=C(O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@](OC)(C)C3)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]2(O)C)O[C@H](C)C[C@@H]1N(C)C)CC,test,0.0
O=CC1(O)[C@H](O[C@@H]2[C@H]([N+]C)[C@H](O)[C@H](O)[C@H](CO)O2)[C@H](O[C@H]2[C@@H](O)[C@@H](O)[C@@H](NC(=[N+])N)[C@@H](O)[C@H]2N=C(N)N)O[C@@H]1C,test,0.0
N(CCN(Cc1ccccc1)c1ncccc1)(C)C,test,1.0
SCCN,test,0.0
Cl[C@H]([C@H](NC(=O)[C@H]1[N+](C)C[C@H](CCC)C1)[C@@H]1[C@@H](O)[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H](SC)O1)C,test,0.0
O=C(NC1C(c2ccccc2)C1)C1NC(=O)CC1,test,1.0
S(C(F)F)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(CCO)nnn3)CO[C@H]12,test,0.0
O=C1NC(C)C(c2ccccc2)OC1,test,1.0
O=C1N(C)C(=O)c2n(CCNC(C(O)c3ccccc3)C)cnc2N1C,test,1.0
N(CCCN1c2c(cccc2)Cc2c(cccc2)C1)(C)C,test,1.0
Clc1c(SC)c(N2CCN(C)CC2)nc(NC(C)C)n1,test,1.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1)c1nn[nH]c1,test,0.0
O=C1C(C(C)C)(CC=C)C(=O)NC(=O)N1,test,1.0
OC[C@@H]1N(CCCC)C[C@H](O)[C@H](O)[C@@H]1O,test,1.0
N(C)(C)c1nccnc1,test,1.0
N(C)(C)c1nc(N(C)C)nc(N(C)C)n1,test,0.0
O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,test,0.0
Clc1cc2C3(c4ccccc4)OC(C)CN3CC(=O)Nc2cc1,test,1.0
O=C1N(N(C)C(C)=C1)c1ccccc1,test,1.0
O=C(N(CC)CC)COc1c2c3c(O)c(C)c4O[C@@](C)(C(=O)c24)O/C=C\[C@H](OC)[C@@H](C)[C@@H](OC(=O)C)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(/C)\C(=O)Nc(c3O)c1,test,0.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,test,0.0
[C@H](CCC)(CC)C,test,1.0
Brc1cc2C(c3ncccc3)=NCC(=O)Nc2cc1,test,1.0
P(=O)([O-])([O-])C(P(O)O)(O)CC[N+](CCCCC)C,test,0.0
Clc1cc2C(c3c(F)cccc3)=NC(O)C(=O)N(CCO)c2cc1,test,1.0
O=C(CO)[C@]12[C@]3(C)C(C4C([C@@H](O)C3)[C@]3(C)C(=CC(=O)C=C3)CC4)C[C@@H]1OC(CCC)O2,test,1.0
O=C(OCC[N+](C)(C)C)N,test,0.0
Oc1cc2c(CCN(C)C)c[nH]c2cc1,test,1.0
Clc1ccc(C(N2CCN(CCOCCOCCO)CC2)c2ccccc2)cc1,test,1.0
c1(C2N3C(=NC2)NCC3)ccccc1,test,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@H](C(=O)CO)[C@H](C)C[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,test,1.0
S(=O)(=O)(N(C)C)c1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,test,1.0
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)CC[C@H]3[C@@H]1CCC=1[C@]2(C)C=CC(=O)C=1,test,1.0
Clc1ccc(C(N2CCN(C)CCC2)c2ccccc2)cc1,test,1.0
Clc1cc2/C(=C\CCN3CCN(CCO)CC3)/c3c(Sc2cc1)cccc3,test,1.0
O=C1NN=C([C@H](C)C1)c1ccc(NN=C(C#N)C#N)cc1,test,0.0
Clc1cc2N(CCCN3CCN(C)CC3)c3c(Sc2cc1)cccc3,test,1.0
FC(F)(F)c1ccc(O[C@@H](CCN)c2ccccc2)cc1,test,1.0
FC(F)(F)c1cc(C2=CCN(CCc3cc4c(cc3)cccc4)CC2)ccc1,test,1.0
ClC(Cl)(Cl)C(OCCOCCOC[C@H]1O[C@@H](O[C@H]2[C@H](OCCOCCOC(O)C(Cl)(Cl)Cl)[C@@H](O)[C@H](O)O[C@@H]2COCCOC(O)C(Cl)(Cl)Cl)[C@H](O)[C@@H](OC(O)C(Cl)(Cl)Cl)C1)O,test,1.0
Fc1cc(F)cc(CC(=O)N2[C@@H](CN3C[C@H](O)CC3)CN(C(=O)C)CC2)c1,test,0.0
O=C1N(C)C(=O)c2n(CCNCC(O)c3cc(O)c(O)cc3)cnc2N1C,test,0.0
N(CCCN1c2c(Sc3c1cccc3)cccc2)C,test,1.0
ClCC(=O)[C@@]1(OC(=O)c2occc2)[C@H](C)CC2[C@]1(C)C[C@H](O)[C@]1(Cl)[C@]3(C)C(=CC(=O)C=C3)CCC21,test,1.0
O=C1N(C)CC(=O)N2[C@H](c3cc4OCOc4cc3)c3[nH]c4c(c3C[C@H]12)cccc4,test,0.0
Fc1ccc(C2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,test,1.0
FC(F)(/C=C/[C@@H]1[C@@H](C/C=C/CCCC(=O)OC(C)C)[C@H](O)C[C@H]1O)COc1ccccc1,test,0.0
O=C(O)c1c(O)cc(N)cc1,test,0.0
C[C@H]1SCC2(O1)C1CCN(C2)CC1,test,0.0
OCc1ccccc1,test,1.0
Fc1c(N2c3nc(N4C[C@H]5C(N)[C@H]5C4)c(F)cc3C(=O)C(C(=O)O)=C2)ccc(F)c1,test,1.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)CC4)CC3)CC2)CC1,test,0.0
F[C@@H]1C=2[C@@](C)([C@@]3(F)[C@@H](O)C[C@]4(C)[C@@](O)(C(=O)CO)[C@H](C)CC4C3C1)C=CC(=O)C=2,test,1.0
Brc1c2oc(C3CCNCC3)cc2cc(OC)c1,test,1.0
O=C(OC(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC)C,test,1.0
C1CCCCC1,test,1.0
O=C(C)[C@@]1(O)C[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@H](N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,test,0.0
S(CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OC)/c3nc(N)sc3)[C@H]2SC1)c1sc(CC(=O)O)c(C)n1,test,0.0
Clc1cc2C(N3CCN(C)CC3)=Nc3c(Oc2cc1)cccc3,test,1.0
Ic1c(NC(=O)[C@@H](O)C)c(I)c(C(=O)NC(CO)CO)c(I)c1C(=O)NC(CO)CO,test,0.0
C(CC[N+]1(C)CCCC1)CC[N+]1(C)CCCC1,test,0.0
ClC(Cl)=CCl,test,1.0
O=C(O)C(NC(=O)C)CCCNC(=O)C,test,1.0
O=C(CO)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,test,0.0
Nc1c2c(C(c3ccccc3)CN(C)C2)ccc1,test,1.0
O=C(OC1CC2N(C)C(C1)CC2)C(CO)(C)c1ccccc1,test,1.0
Clc1c(Cl)ccc(N(C(=O)CC)[C@H]2[C@H](N(C)C)CCC2)c1,test,1.0
S(CCN/C(=N\C#N)/NC)Cc1nc(N=C(N)N)sc1,test,1.0
O=C1N(c2ccccc2)c2c(C1(Cc1ccncc1)Cc1ccncc1)cccc2,test,1.0
O(C)c1c(OC)cc([C@@H]2[C@@H]3C(=O)OC[C@@H]3[C@H](O)c3c2cc2OCOc2c3)cc1OC,test,0.0
Clc1ccc(C(=O)c2ccc(OC(C(=O)OC(C)C)(C)C)cc2)cc1,test,0.0
ClCCl,test,1.0
ClCOC(=O)[C@]1(O)[C@]2(C)[C@H]([C@H]3[C@H]([C@@H](O)C2)[C@]2(C)C(=CC(=O)C=C2)CC3)CC1,test,1.0
Cc1ccccc1,test,1.0
Fc1ccc(CNC(C(C)C)CCCCCC(=O)O)cc1,test,1.0
O([C@@H]1[C@H](O)[C@H](O[C@H]2C(O)(C)[C@@H](NC)[C@@H](O)CO2)[C@H](NCC)C[C@@H]1N)[C@H]1[C@@H](N)CC=C(CN)O1,test,0.0
O=C1N(C)C(=O)c2[nH]cnc2N1C,test,1.0
O=C1N(CCCCN2CCN(c3nsc4c3cccc4)CC2)C(=O)CC2(C1)CCCC2,test,1.0
Clc1c(Cl)ccc(C2c3c(cc(OC)cc3)CN(C)C2)c1,test,1.0
O=C(OC)[C@H]1[C@@H](OC(=O)c2ccccc2)CC2N(C)C1CC2,test,1.0
O=C(OC1C[C@@H]2N(C)[C@@H](C1)CC2)C(O)c1ccccc1,test,0.0
O=C(CC)C,test,1.0
O=C(NCCc1cc(O)c(O)cc1)C12CC3CC(C1)CC(C2)C3,test,1.0
S(=O)(=O)(/N=C/1\N=C(OC)NC(OC)=C\1)c1ccc(N)cc1,test,0.0
O=C1C(C)=COc2c1cccc2,val,0.0
ClC(Cl)(P(=O)([O-])[O-])P(=O)([O-])[O-],val,0.0
O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)[C@@H]2[C@H]1[C@H]1[C@@H]3[C@H]([C@@H]2C=C1)C=C3,val,1.0
O=C(O)c1cc2c(CCCCN3CC=C(c4ccccc4)CC3)c[nH]c2cc1,val,0.0
Oc1cc2C3(CC)C(C)(C)C(N(CC4CC4)CC3)Cc2cc1,val,1.0
Fc1ccc(C(=O)CCCN2CCC(O)(c3ccc(C)cc3)CC2)cc1,val,1.0
O=C(OC1C2CCN(C1)CC2)c1ccccc1,val,1.0
O=C1N(C)C(=O)NC(=O)C1(CC)c1ccccc1,val,1.0
O=C(Oc1cc([N+](C)(C)C)ccc1)N(C)C,val,0.0
Clc1c(OCC=C)ccc(CC(=O)O)c1,val,0.0
[SH0](=O)(C)c1ccc(CC(=O)N2[C@@H](CN3C[C@@H](O)CC3)CN(C(=O)C)CC2)cc1,val,0.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(/C)\C(=O)NC=2C(=O)c3c(O)c(C)c4O[C@@](C)(C(=O)c4c3C3=NC4(NC=23)CCN(CC(C)C)CC4)O/C=C\[C@H](OC)[C@H]1C)C,val,0.0
N[C@@H](CC=C)c1c(-c2noc3c2cccc3)cccc1,val,1.0
O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(/C)\C(=O)NC=2/C(=C\N/N=C(/N(CC)CC)\C)/C(=O)c3c(c(O)c(C)c4O[C@@](C)(C(=O)c34)O/C=C\[C@H](OC)[C@H]1C)C=2O)C,val,0.0
O=C(OCCN1C(C)C(c2ccccc2)OCC1)C(CC)c1ccccc1,val,1.0
O=C1C(c2sccc2)NCCN1,val,1.0
