smiles,group,CYP3A4-inh
O=C(OCC1C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(ON=C2C3C(C(O)C(O)C2)C2C(=O)N(C(=O)C2CC3)C2CCCCC2)O1)C,val,0.0
O=C1OCC(OC)C(C)C=CCC(=O)OCC(OC)C(C)C=CCC(=O)N2C1CCC2,val,0.0
S(=O)(=O)(Oc1c(OC)ccc(C=NNC(=O)c2cc([N+](=O)[O-])ccc2)c1)c1ccc(C)cc1,val,0.0
Fc1ccc(C=NNC(=O)CC(=O)NC(C)C)cc1,val,0.0
O=C(CN1C(=O)c2sc3nc4c(c(-c5ccccc5)c3c2N=N1)CCC4)c1ccc(C)cc1,val,0.0
S(CC(=O)Nc1sc(COC)nn1)c1ccc(C)cc1,val,0.0
Oc1c(C[N+](C)(C)C)cc(C(C)(C)C)cc1,val,0.0
S(=O)(=O)(OC1C2CCN(C1)CC2)c1ccc(C)cc1,val,0.0
O=C(NN=C(C)c1ccc(OC)cc1)c1ccc(N(C)C)cc1,val,0.0
Clc1ccc(C(=O)NN2C(=S)N(C)C(=O)C2CC(=O)N)cc1,val,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(=O)N2CCC3(CC2)CCN(c2ncccc2)CC3)c1,val,0.0
O=C(NC1C2C(CC)CC(C1)C2)C,val,0.0
O(C)c1c(O)c(OC)cc(C2c3c(C(OC4C(O)C(O)C5OC(C)OCC5O4)C4C2C(=O)OC4)cc2OCOc2c3)c1,val,0.0
S(=O)(=O)(C)N1CCC2(CC1)CCN(Cc1c(OC)cccc1)CC2,val,0.0
O=C(Nc1c(OC)cccc1)c1cnc(-n2nccc2)cc1,val,0.0
Clc1cc(C(=O)CSc2c(C#N)ccc(-c3ccccc3)n2)ccc1,val,0.0
O=C(NNC=1NC=2N(C)C(=O)N(C)C(=O)C=2C(=O)C=1)C(CCC)CCC,val,0.0
O(C)c1c(CNc2ncnc(-c3c(CN(C)C)cccc3)c2)cccc1,val,0.0
O=C(O)C(=CC(=O)NCc1ccccc1)C,val,0.0
O(c1nc(NCc2ccccc2)nc(C)c1)c1ccccc1,val,0.0
O=C(O)C(O)C(O)C(O)C(O)CO,val,0.0
N#Cc1cc(-c2cc3c(NCc4cc(C)ccc4)ncnc3cc2)ccc1,val,0.0
O=C(NCC(=O)OC)C=Cc1ccc(OC)cc1,val,0.0
O(CCCC)c1ccc(CN2CCC(O)CC2)cc1,val,0.0
Clc1ccc(CCCC[N+](CCCCCCC)(CC)CC)cc1,val,0.0
O=C(O)C=CCO,val,0.0
Clc1cc(Oc2nc3N(CCC#N)C(=O)C(c4ccc(Cl)cc4)=Nc3cn2)ccc1,val,0.0
O=C(OC(C)C)C(NC(=O)c1ccccc1)=CC=Cc1ccccc1,val,0.0
Clc1c(N)c(N2CCOCC2)ncn1,val,0.0
Fc1c(C=NNc2ncnc(-n3ncc(C)c3)c2)cccc1,val,0.0
Fc1ccc(C(=O)Nc2ccc(C=Cc3oc4c(n3)cccc4)cc2)cc1,val,0.0
O=C(NCC1Oc2c(OC1)cccc2)CCNC(=O)CN1C(=O)c2c(N=C1)cccc2,val,0.0
Brc1ccc(C(C)=C2C(=O)N=C(N3CCCC3)S2)cc1,val,0.0
Clc1ccc(OC(=O)c2c(Oc3nc(OC)cc(OC)n3)cccc2)cc1,val,0.0
Fc1ccc(C(=O)C2CCN(CC(=O)Nc3c(OC)cccc3)CC2)cc1,val,0.0
S(=O)(=O)(CC)N1CCC(C(=O)NCC2OCCC2)CC1,val,0.0
O=C(NCCN(CC)CC)c1c2c(nc(OCCCC)c1)cccc2,val,0.0
O=C1C(C#N)=CC(c2ccncc2)=C(C)N1,val,0.0
S(CC(=O)O)c1ncnc2sc3c(c12)CCC3,val,0.0
O=C(Nc1ccc(OC)cc1)N1CC2(CN(C(=O)COC)CCC2)CC1,val,0.0
O=C1C(O)=CC(=CN[N+](C)(C)C)C=C1,val,0.0
S(Cc1c(C)ccc2c1cccc2)c1nc(N)nc2n(CC(C)C)cnc12,val,0.0
O=C(C)N1CCC2(CC1)CCN(Cc1ccncc1)CC2,val,0.0
C(CC[N+]1(C)CCCCCCC1)C[N+]1(C)CCCCCCC1,val,0.0
O(C)c1ccc(N2C(=O)C=Nc3c2nc(N2CCNCC2)nc3)cc1,val,0.0
O=C(N1CCC2(CC1)CCN(Cc1ccc(C#N)cc1)CC2)c1n(C)ccc1,val,0.0
O=C(OC(C[N+](C)(C)C)C)C,val,0.0
O=C(Oc1c(C(=O)Oc2c(C(=O)O)cccc2)cccc1)C,val,0.0
Clc1c(Oc2ccc(Oc3c(Cl)cc(Cl)cn3)cc2)ncc(Cl)c1,val,0.0
S(=O)(=O)(NCc1sccc1)c1cc2c(N(C(=O)CCC(=O)O)CC2)cc1,val,0.0
O=C(O)c1c(N)ccc(Cc2cc(C(=O)O)c(N)cc2)c1,val,0.0
Clc1c(-c2ncnc(NCCN3CCOCC3)c2)cccc1,val,0.0
Fc1ccc(C=2C(=O)N(CC3OCCC3)c3nc(NCC)ncc3N=2)cc1,val,0.0
S(CC(=O)N(C)C)c1oc(Cc2ccc([N+](=O)[O-])cc2)nn1,val,0.0
O=[N+]([O-])c1ccc(C=CC=NNC(=O)c2sccc2)cc1,val,0.0
FC(F)(F)c1cc(C(F)(F)F)cc(C(=O)N2CCC3(CN(C(=O)NC(C)C)C3)CC2)c1,val,0.0
O=C1C(c2ccccc2)C(=O)c2c1cccc2,val,0.0
O=C(O)CCC(=O)c1cc2c(sc3c2cccc3)cc1,val,0.0
N(Cc1cc(C)ccc1)c1ncnc2[nH]ncc12,val,0.0
O=C(OCc1c(OC)ccc(C=NNC(=O)c2c3c(nc(-c4c(C)cc(C)cc4)c2)cccc3)c1)C,val,0.0
O=C(OCC)c1ccc(NC(=O)C2(c3ccc(OC)cc3)CCOCC2)cc1,val,0.0
S(=O)(=O)(N1CCC(C(=O)Nc2ccc(NC(=O)C)cc2)CC1)c1c2nonc2ccc1,val,0.0
Clc1ccc(C(N2CCN(CCOCCO)CC2)c2ccccc2)cc1,val,0.0
N=C(N)c1ccc(N)cc1,val,0.0
O=C([O-])C(=O)N,val,0.0
O=C(NC1CS(=O)(=O)CC1)COC(=O)c1c(C)c(C(=O)OCC)c(C)[nH]1,val,0.0
O=C(NC(C)C)N1CC2(CN(C(=O)c3c(C)onc3C)CCC2)CC1,val,0.0
Clc1ccc(NC(=NC(=NC(C)C)N)N)cc1,val,0.0
O=C(Nc1c[n+](CC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1)c1ccccc1,val,0.0
O(N=C(CCN1Cc2c(nc(c(-c3ccccc3)c2)-c2ccccc2)CC1)C)C(C)c1nnn(C2C(O)COC2)c1,val,0.0
Brc1cc2C(=O)OC(c3sccc3)=Nc2cc1,val,0.0
O=C(NCCNCc1cc(OC)ccc1)c1c(N)non1,val,0.0
S(CC(=O)O)c1[nH]c2c(n1)cccc2,val,0.0
O=C(NC1(C(=O)O)CCCC1)CN,val,0.0
O=C(CC(N1CCCCC1)c1ccccc1)c1ccccc1,val,0.0
O=C1c2c(nc(N)nc2)CC(C)C1,val,0.0
S(CC=C)C=1N(Cc2occc2)C(=O)c2c(N=1)cccc2,val,0.0
FC(F)(F)c1n(CC(=O)OC(C(=O)N)C)c2c(n1)cccc2,val,0.0
Brc1cc(OCC(=O)N(C)C2CS(=O)(=O)CC2)ccc1,val,0.0
Clc1cc2c(OC(=O)C(C(=O)O)=C2)cc1,val,0.0
O=C(O)CCCCCCCCCCCCCCCC#C,val,0.0
O=C(OCC1C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(ON=C2C3C(C(O)C(O)C2)C2C(=O)N(CC)C(=O)C2CC3)O1)C,val,0.0
O=C(COC)N1CC2(CN(c3ncccc3)CC2)CCC1,val,0.0
O=C(N)c1c(O)ccc(C(O)CNC(CCc2ccccc2)C)c1,val,0.0
O=C(CNCCCOC)C=1C(=O)N(C)C(=O)N(Cc2ccccc2)C=1N,val,0.0
ClC(Cl)(Cl)C1(C)C(C)=CC(=O)C=C1,val,0.0
O=C1N(CC#C)C(=O)c2n(C)cnc2N1C,val,0.0
O=[N+]([O-])c1cc2[SH0](=O)c3c(-c2cc1)cccc3,val,0.0
Clc1c(CN2C(=O)C=CC(NC(=O)OCC#C)=C2)c(Cl)ccc1,val,0.0
S(=O)(=O)(C)N1CCC2(CN(Cc3c(OC)cccc3)C2)CC1,val,0.0
S=C(NNC(=O)C1CCC(CCCCC)CC1)NCC,val,0.0
O=C(NN=C1C(CC(=O)O)CC(O)CC1)N,val,0.0
Clc1sc(COc2ccc(Cl)cc2)cn1,val,0.0
O(CC(O)CNC(C)C)c1c(OCC=C)cccc1,val,0.0
S(C)c1nc(-c2cc(F)c(F)cc2)cnn1,val,0.0
O=[N+]([O-])c1c(C)ccc(C(=O)NNC=C2N=CC=C2)c1,val,0.0
O=C(OCC)C1=Nc2sc(C)c(C)c2C(=O)N1,val,0.0
Clc1ccc(-c2nn3C(N4CCN(C)CC4)=CC(C)=Nc3n2)cc1,val,0.0
S(F)(=O)(=O)c1ccc(C=2Nc3c(C(=O)C=2)cc(C(=O)OCC)cc3)cc1,val,0.0
OCC1(CO)NC2(OC1)CCC(C(C)(C)C)CC2,val,0.0
S(=O)(=O)(CCC)N1CC(C(=O)NCc2cnccc2)CCC1,val,0.0
O=C(C[n+]1cc(C)ccc1)C=1C(=O)Oc2c(cccc2)C=1,val,0.0
O=C(O)C(N)(C(C)C)c1ccccc1,val,0.0
S(SCC(=O)O)CC(=O)O,val,0.0
Clc1c(C)ccc(NC(=O)c2cc([N+](=O)[O-])c(NCC3OCCC3)cc2)c1,val,0.0
C(N1CCN(Cc2ccccc2)CC1)c1cc2OCCOc2cc1,val,0.0
P(=O)(OP(=O)(O)CP(=O)(OCC1C(O)C(O)C(n2c3ncnc(N)c3nc2)O1)O)([O-])[O-],val,0.0
Clc1ccc(C=2C(=O)N(c3ccccc3)c3nc(N4CCN(C)CC4)ncc3N=2)cc1,val,0.0
O=C1C(=CNc2c(O)cccc2)C=NN1,val,0.0
Clc1ccc(C(SCc2c3c(ccc2)cccc3)=O)cc1,val,0.0
S=C(NN1CCN(C)CC1)Nc1c(C)cccc1,val,0.0
Fc1c(Oc2c(Oc3c(F)c(F)nc(N4CCCC4)c3F)cccc2)c(F)c(N2CCCC2)nc1F,val,0.0
O=C(NCCCCN1CCN(c2c(OC)cccc2)CC1)c1cc2c(cc1)cccc2,val,0.0
O=C(NC(O)C(=O)c1occc1)C,val,0.0
O=C(Nc1cc(N2CCN(C)CC2)c(OC)cc1)c1ccc(-c2c(C)cc(-c3nc(C)on3)cc2)cc1,val,0.0
O=S1(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)c2c1cccc2,val,0.0
O=C1CC2N(C)C(C1)CCC2,val,0.0
Clc1c(C(=O)NC=2SN(C)C(=O)N=2)cccc1,val,0.0
O=C1N(CCC#N)c2nc(N3CCN(C)CC3)ncc2N=C1c1cc(C#N)ccc1,val,0.0
Cc1c(c(C)no1)-c1nc(N2CCOCC2)ccn1,val,0.0
O=C(N1CCC2(CN(c3ccc(-c4ccccc4)cc3)C2)CC1)c1ccc(OC)cc1,val,0.0
O=C(O)C(CC(=O)O)Cc1ccccc1,val,0.0
Clc1c2N(CCCN(C)C)c3c(Sc2ccc1)c1c(cc3)cccc1,val,0.0
O=C(N(C)c1ccccc1)c1ccncc1,val,0.0
O=C(N1CCC2(CC1)CCN(c1ncccc1)CC2)c1ccncc1,val,0.0
O(CCNc1nc(-c2c(C)cccc2)ncc1)C,val,0.0
Clc1c(Cl)cccc1C(=O)c1cn(C)c(C(=O)O)c1,val,0.0
O(C)c1nc(NCCC)nc(NCC)n1,val,0.0
O=C1N(c2cc(C)ccc2)C(=O)NC(=O)C1=Cc1cn(-c2ccccc2)nc1,val,0.0
Cc1nc2[nH]nc(-n3cccc3)c2c(C)c1,val,0.0
O=C(Nc1[nH]ncn1)CCc1ccccc1,val,0.0
O=C1N(CCC)c2n(nc(N)n2)C=C1C,val,0.0
O=C(O)C(N)CCC(=O)O,val,0.0
Clc1ccc(P(=O)(O)CC(=O)O)cc1,val,0.0
O=C(N(C)C)c1ccc(-c2ncnc(NCc3sccc3)c2)cc1,val,0.0
O=C(OCCN(C)C)c1ccc(NCCCC)cc1,val,0.0
O=C(C)N1CCC2(CN(c3ncccc3)CCC2)CC1,val,0.0
Fc1cc(F)cc(C=2C(=O)N(C3CC3)c3nc(NCC)ncc3N=2)c1,val,0.0
Clc1ccc(Oc2nc(C)nc3c2oc2c3cccc2)cc1,val,0.0
Fc1ccc(C=2C(=O)N(C3CC3)c3nc(Nc4ccccc4)ncc3N=2)cc1,val,0.0
Oc1c(CN(Cc2c(O)ccc(C(C)(C)C)c2)c2ccccc2)cc(C(C)(C)C)cc1,val,0.0
Fc1c(CCN2C(=O)c3c(C2(O)C)cccc3)cccc1,val,0.0
Brc1ccc(C(CCN(C)C)c2ncccc2)cc1,val,0.0
O(N=C1C2OC2C(O)C2N3C(=O)N(c4ccccc4)C(=O)N3CCC12)C(C)c1onc(-c2c(C)cc(C)cc2C)c1,val,0.0
N(=C(N)N)CCCCCCCCCCN=C(N)N,val,0.0
S(=O)(=O)(N=C(N)CCSCc1nc(N=C(N)N)sc1)N,val,0.0
O=[N+]([O-])c1cnc(NN=Cc2n(-c3ccccc3)ccc2)cc1,val,0.0
S(=O)(=O)(N1CCN(C(=O)c2occc2)CC1)c1cc2OC(=O)Nc2cc1,val,0.0
OC(CC1N(C)C(CC(O)c2ccccc2)CCC1)c1ccccc1,val,0.0
S(Sc1cc(C(=O)O)ccc1)c1cc(C(=O)O)ccc1,val,0.0
Clc1c2nc(C(F)(F)F)cc(C(O)C3NCCCC3)c2cc(Cl)c1,val,0.0
O=C1N(CCC#N)c2nc(N(C)C)ncc2N=C1,val,0.0
O(C)c1c(N2CCNCC2)cccc1,val,0.0
O(CCCNC=C1C(=O)CC(C)(C)CC1=O)C,val,0.0
O=[N+]([O-])c1ccc(C(O)C=2C(=O)CCCC=2)cc1,val,0.0
O=C(OC(C)(C)C)NC(CC(=O)OC(C)C)c1ccccc1,val,0.0
Ic1c(CC(=O)Nc2ccccc2)cccc1,val,0.0
S(=O)(=O)(O)C1=CC2=C(NNc3c([N+](=O)[O-])cccc3)C(=O)N=C2C=C1,val,0.0
O=C(N1CCC2(CC1)CCN(CC(C)C)CC2)c1occc1,val,0.0
C(c1c2c(ccc1)cccc2)C1NCCN1,val,0.0
O=C(NNC(=O)CCC(=O)NCc1ccccc1)COc1ccc(C)cc1,val,0.0
O=C(NC1=C(C(=O)OC)SCC1)c1ccc(C)cc1,val,0.0
c1(-c2ncsc2)[nH]c2c(n1)cccc2,val,0.0
FC1=C(N)NC(=O)N=C1,val,0.0
O=C1c2c(Nc3c4c5c(Nc6c7C(=O)c8c(C(=O)c7ccc6)cccc8)cc-6c7c5c(c5c4c4c(C(=O)c8c(-c4c3)cccc8)cc5)ccc7C(=O)c3c-6cccc3)cccc2C(=O)c2c1cccc2,val,0.0
S(c1c(C(=O)O)cccc1)C1C(=O)N(CCCC)C(=O)C1,val,0.0
O=C(N)CCN(CC(O)C)CCC(=O)N,val,0.0
O=C(NCc1occc1)c1cc2nc(C)n(-c3ccc(OCC)cc3)c2cc1,val,0.0
O=C(C(CN(C)C)CC)c1occc1,val,0.0
O=C(NCC(N1CCN(C)CC1)c1cnccc1)c1cc(OC)c(OC)c(OC)c1,val,0.0
O=C(OC1CC2N(C)C(C3OC23)C1)C(CO)c1ccccc1,val,0.0
O=C1C(CCC)C(=O)N2N1C(N(C)C)=Nc1c2cc(C)cc1,val,0.0
S(Cc1ccccc1)c1oc(C2NCCC2)nn1,val,0.0
O=C(O)CCCCCNC(=O)c1ccncc1,val,0.0
CN1CCN(c2nc(-c3cocc3)ncc2)CC1,val,0.0
N(Cc1occc1)(C)c1ncnc(-c2c(C)cccc2)c1,val,0.0
Clc1c(Cl)ccc(CNCCc2ccc(F)cc2)c1,val,0.0
O(CC(O)CN(C)C)c1cc(OCC(O)CN(C)C)ccc1,val,0.0
BrC(C(=O)NC(C(=O)O)CO)C,val,0.0
S(C)C1=NC(=O)C(CCOC(=O)c2cc(C)ccc2)=C(C)N1,val,0.0
BrC(C(=O)O)C(Br)C(=O)c1ccc(OC)cc1,val,0.0
O=C(O)CCC(=O)NCc1c(C)nn(C)c1,val,0.0
O=C(O)CC1(CC)OCCc2c3c(c(CC)ccc3)[nH]c12,val,0.0
O(C)c1c(-c2nc(NC3CCNCC3)ccn2)cccc1,val,0.0
SC(C(N)C(=O)O)(C)C,val,0.0
[As](=O)(O)(O)c1cc([N+](=O)[O-])c(O)cc1,val,0.0
O=C1C=2C(=Nc3n(ncn3)C=2)CC(C)(C)C1,val,0.0
N(CCc1ncccc1)C,val,0.0
O=C(COC)N1CCC2(CN(Cc3ccccc3)CCC2)CC1,val,0.0
P(=O)(O)(O)c1cc2c(C(N)(C(=O)O)CC2)cc1,val,0.0
O=C1N=C(C)Nc2c(O)cccc12,val,0.0
N#CC(C#N)=Cc1c(C)n(c(C)c1)-c1ccccc1,val,0.0
O=C(C=Cc1ccccc1)N1CCN(CC2=NC(=O)c3c(N2)cccc3)CC1,val,0.0
S(=O)(=O)(C)c1c(-c2onc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cccc1,val,0.0
[SH0](=O)(C)c1c(-c2onc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cccc1,val,0.0
Fc1ccc(Nc2ncnc(-c3c(OC)cccc3)c2)cc1,val,0.0
O=C(NN=CC1CCCCC1)c1ncccc1,val,0.0
O=C(N1CCC2(CN(CC(C)C)C2)CC1)c1nnsc1,val,0.0
O=C(O)C(N)C(O)c1[nH]cnc1,val,0.0
ClC1=C(Cl)c2c(C(=O)O1)cccc2,val,0.0
FC(F)(F)c1nn(-c2ccc(C(=O)N(C)C)cc2)c2c1CCCC2,val,0.0
S(=O)(=O)(CCn1c(C)ncc1[N+](=O)[O-])CC,val,0.0
Brc1c(OP(=O)(Oc2c(Br)cc(C#N)cc2C(C)(C)C)c2ccccc2)c(C(C)(C)C)cc(C#N)c1,val,0.0
O=C(O)C(N)CN1C=C(O)C(=O)C=C1,val,0.0
O=C(O)CCc1n(c(-c2sccc2)cc1)-c1ccc(C(=O)C)cc1,val,0.0
O=C(O)C1(N)CC1,val,0.0
O=C(c1occc1)C1=C(O)C(=O)N(CCN2CCOCC2)C1c1cc(OC)c(OCCC)cc1,val,0.0
S(=O)(=O)(CC)c1cc(NC(=O)Nc2ccccc2)c(O)cc1,val,0.0
O=C(N(C)C)C1CCN(Cc2c3c([nH]c2)cccc3)CC1,val,0.0
N(CCNc1ncccc1)(C)C,val,0.0
S(C(C(=O)Nc1c(C)c([N+](=O)[O-])ccc1)c1ccccc1)c1ccccc1,val,0.0
FC(F)(F)c1ccc(CC(=O)NC(c2ccc(-c3ccccc3)cc2)C2(C)C(C3CCCCC3)C2)cc1,val,0.0
O=[N+]([O-])c1cc2NC(=O)C(C(=O)C(O)c3cc4OCOc4cc3)=Nc2cc1,val,0.0
Clc1cc2S(=O)(=O)NC(C)Nc2cc1,val,0.0
P(=O)(O)(O)CC1CC(C(=O)O)NCC1,val,0.0
O=C(N(C(C)C)C(C)C)COC(=O)c1ncc(C)nc1,val,0.0
O=C(C(C#N)=C1N(c2ccccc2)C(=O)C(=Cc2cc(OC)ccc2)S1)N1CCOCC1,val,0.0
O=C(Nc1ccc(OC)cc1)N1CC2(CCN(C(=O)C)CC2)CCC1,val,0.0
Clc1cc(Oc2nc3N(CCOC)C(=O)C(c4sccc4)=Nc3cn2)ccc1,val,0.0
Clc1ccc(C=2C(=O)N(CCOC)c3nc(Nc4ccccc4)ncc3N=2)cc1,val,0.0
O=C(O)CCCC(=O)Nc1c(C(=O)C)cc2OCOc2c1,val,0.0
O=C(O)C1=C(CN2CCCCC2)C(=O)NC(=O)N1,val,0.0
Clc1c(Cl)ccc(C(=O)NC(C)c2ccc(-c3ccccc3)cc2)c1,val,0.0
O=C1C(CCN)(CCC(C)C)C(=O)NC(=O)N1,val,0.0
O(C)c1cc2c(CCN(C)C)c[nH]c2cc1,val,0.0
O=C(Nc1c(OC)cccc1)Cn1c(N)c(C(=O)Nc2ccc(OCC)cc2)nn1,val,0.0
O=C(N1CC2(CN(c3ncccn3)CC2)CCC1)c1occc1,val,0.0
Fc1ccc(NC(=O)C=2SC(=O)c3c(OC)c(OC)ccc3C=2)cc1,val,0.0
O=C(NCc1ccccc1)C1=C(C)OC(=O)C=C1C,val,0.0
Clc1cc(Oc2nc3N(C(=O)C=Nc3cn2)C2CC2)ccc1,val,0.0
O=C(OCC)C(NC(C(=O)N1C(C(=O)O)CC2C1CCC2)C)CCc1ccccc1,val,0.0
O=C(O)CCCCC1SCC2NC(=O)NC12,val,0.0
OC(CN1c2c(cccc2)CCC1)CN1CC(C)CCC1,val,0.0
ClC(Cl)(Cl)C(NC(=O)C(C)(C)C)N1CC(C)OC(C)C1,val,0.0
O=C(NN=Cc1occc1)Cn1c(C)ccn1,val,0.0
O=C(OCC)NN=C1C2C(C(O)C(O)C1)C1C(=O)N(C(C)c3ccccc3)C(=O)C1CC2,val,0.0
O=C(OCc1ccc(OC)cc1)NN=C1C2C(C(O)C(O)C1)C1C(=O)N(CC3OCCC3)C(=O)C1CC2,val,0.0
O=C(O)c1c(-c2c(C(=O)c3ccccc3)cccc2)cccc1,val,0.0
Clc1ccc(CC2C(=O)N(c3sc4c(n3)ccc(OC)c4)C(=O)C2)cc1,val,0.0
S(CN1C(=O)c2c(N=N1)cccc2)c1cc2OCCOc2cc1,val,0.0
S(=O)(=O)(O)c1cc(N=NC2C(=[O+])N(c3c(C)cc(S(=O)(=O)O)cc3)N=C2C)c(C(=O)O)cc1,val,0.0
O=[N+]([O-])c1c(OC(=O)c2cnccc2)cccc1,val,0.0
Clc1c(NCC(O)CN2CCN(C)CC2)c(C)ccc1,val,0.0
OC(C)c1[nH]c2c(n1)ccc(C)c2,val,0.0
Clc1cc(C2N(CCN3CCOCC3)C(=O)C(=O)C2=C(O)c2cc3c(OC(C)C3)cc2)ccc1,val,0.0
S(=O)(=O)(C)N1CCC2(CN(c3ccccc3)C2)CC1,val,0.0
O(c1nc(N2CCOCC2)nc(C)c1)c1ccc(-c2ccccc2)cc1,val,0.0
Brc1cc2c(NC(=O)Oc3ccccc3)c(C(=O)OC)[nH]c2cc1,val,0.0
S(=O)(=O)(C)N1CCC2(CN(c3ccncc3)C2)CC1,val,0.0
O=C(Nc1sc(CC(C)C)nn1)COc1cc2OC(=O)C=C(C)c2cc1,val,0.0
C(=CCN1CCCC1)(c1ncccc1)c1ccc(C)cc1,val,0.0
O=C(O)C1C(OC)C(O)CC2C1CC1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,val,0.0
O(C)c1cc(Nc2nc3N(C(=O)C(c4ccc(OC)cc4)=Nc3cn2)C2CC2)ccc1,val,0.0
FC(F)(F)c1c(N(NC(=O)c2cc(C)ccc2)C)nc(-c2ccccc2)nn1,val,0.0
O=C(N)COc1c(OC)cc(CNCc2sccc2)cc1,val,0.0
S(=O)(=O)(C=C(c1ccccc1)c1ccccc1)c1ccccc1,val,0.0
O=C(NNC(=O)c1ccccc1)c1c(-n2cccc2)cccc1,val,0.0
Clc1c(C=NN2CCN(Cc3c(Cl)cccc3)CC2)cc([N+](=O)[O-])cc1,val,0.0
n12nnnc1CCCCC2,val,0.0
C(CC1c2c3c(ccc2Oc2c1c1c(cc2)cccc1)cccc3)C,val,0.0
O=C(Nc1ccccc1)N1CC2(C1)CCN(C(=O)c1occc1)CC2,val,0.0
O(C)c1cc2c(sc3C(=O)Nc4c(-c23)cccc4)cc1,val,0.0
N(CC(CN(C)C)c1ncccc1)(C)C,val,0.0
Clc1cc(N=CN=Cc2cc(Cl)ccc2)ccc1,val,0.0
O=C(Nc1ccccc1)C12Oc3c(C(=NO)C1C2)cccc3,val,0.0
Nc1c(N2CCCC2)nc2c(n1)cccc2,val,0.0
S(=O)(=O)(CCC(=O)Nc1c(C)c(C)ccc1)c1c2nsnc2ccc1,val,0.0
O=C(O)CCCc1cc(C)c(C)cc1,val,0.0
[N+](=NCC1OC(n2c3ncnc(N)c3nc2)C2OC12)=[N-],val,0.0
FC(F)(F)Oc1ccc(NC(=O)c2c(C)c3C(=O)N4C(=Nc3s2)CCC4)cc1,val,0.0
S(=O)(=O)(N(C)c1ccc(OC)cc1)C=1C(=O)NC(=O)NC=1C,val,0.0
O=C(O)C(=Cc1ccccc1)CC(=O)O,val,0.0
O(C)c1ccc(N2C(=O)C(c3sccc3)=Nc3c2nc(Oc2ccccc2)nc3)cc1,val,0.0
O=C(N1CCC2(CN(c3ncccn3)C2)CC1)c1ccc(OC)cc1,val,0.0
O(C)c1c2nc-3c(C(=O)Oc4c-3cccc4)cc2ccc1,val,0.0
O=C(O)CN(CC(=O)O)CC(=O)Nc1c(CC)cccc1CC,val,0.0
S(=O)(=O)(CCC)N1CC(C(=O)NCCCN(Cc2ccccc2)C)CCC1,val,0.0
O(CN1C(C)(C)COC1)C1CCCCC1,val,0.0
S(=O)(=O)(C)N1CC2(CN(C(=O)Nc3ccccc3)CC2)CCC1,val,0.0
Fc1ccc(-c2n(NC(=O)N)c(CCC(=O)O)cc2)cc1,val,0.0
NC1(C)CN(CC(CCCC)CC)CN(CC(CCCC)CC)C1,val,0.0
O=C(Nc1ccccc1)N1CCC2(CC1)CCN(C(=O)c1nnsc1)CC2,val,0.0
FC(F)(F)c1c(-c2n(-c3ccc(OC)cc3)nnn2)cn(C)n1,val,0.0
O(C)c1c(N2CCN(CC=3N=C4SC=CN4C(=O)C=3)CC2)cccc1,val,0.0
O(C1C(OC2C(N)C(O)C(O)C(CO)O2)C(N)CC(N)C1O)C1C(O)C(OC2C(N)C(O)C(O)C(CN)O2)C(CO)O1,val,0.0
OCC1C(O)C(O)C(n2c3ncnc(NC4CCCCC4)c3nc2)O1,val,0.0
S(CC(=O)NCCOC)c1ncnc2sccc12,val,0.0
O=C(OC)C1=C(C)C(O)C(C)C(c2c(OC)c(OC)c(C)c(OC)c2OC)O1,val,0.0
O=C(NC1C(=O)N2C(C(=O)[O-])C(C)(C)SC12)c1c(OCC)ccc2c1cccc2,val,0.0
O=C1N(CC)C(=O)C2C1C1C(O)C3OC3C(=O)C1=CC2,val,0.0
O=C(O)c1c(COCc2ccccc2)snn1,val,0.0
O=C1N(C(C)(C)C)C(=O)C2C1C1C(O)C3OC3C(=O)C1=CC2,val,0.0
S=C(Nc1ccccc1)N1CCN(C(CO)(C)C)CC1,val,0.0
O(C)c1ccc(C=2C(=O)N(Cc3sccc3)c3nc(Oc4ccccc4)ncc3N=2)cc1,val,0.0
Clc1c(-c2noc(C(=O)Nc3ccccc3)c2)cccc1,val,0.0
Ic1c(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCC(O)CO)c(I)c1C(=O)NCC(O)CO,val,0.0
ClC1=CC(=CNc2cnc3c(c2)cccc3)C(=O)C=C1,val,0.0
Clc1c(NC(=O)NC=2C(=O)N(N(C)C=2C)c2ccccc2)c(Cl)ccc1,val,0.0
Clc1c(N(C(C)C)CC)nc(N)c(C(=O)N=C(N)N)n1,val,0.0
S(=O)(=O)(NN)c1cc(C(=O)O)cc(C(=O)O)c1,val,0.0
O=C(Nc1c(OC)cc2c(oc3c2cccc3)c1)Nc1ccccc1,val,0.0
O(CCCN1CCCC1)c1c(C)cccc1,val,0.0
O=C(N1CCC2(CC1)CCN(Cc1c(OC)cccc1)CC2)c1ccc(OC)cc1,val,0.0
